2	111	5
2	112	2
2	113	4
2	114	3
2	115	40
2	116	6
2	117	6
2	118	2
2	119	5
2	121	3
2	122	2
2	124	1
2	125	4
2	126	5
2	128	5
2	129	3
2	130	12
2	131	5
2	132	2
2	133	1
2	134	30
2	135	10
2	136	2
2	137	2
2	138	2
2	139	2
2	140	1
2	142	4
2	143	1
2	144	1
2	145	13
2	147	2
2	149	1
2	150	45
2	151	5
2	153	3
2	154	11
2	155	2
2	156	4
2	157	3
2	158	3
2	159	3
2	160	7
2	161	5
2	162	2
2	163	2
2	164	5
2	165	2
2	166	3
2	167	31
2	168	3
2	169	6
2	170	2
2	171	1
2	172	1
2	173	8
2	174	1
2	175	2
2	176	1
2	178	3
2	179	9
2	180	22
2	181	1
2	182	2
2	183	5
2	184	15
2	185	2
2	186	4
2	187	3
2	188	3
2	189	1
2	190	2
2	191	2
2	192	5
2	193	1
2	194	3
2	195	2
2	197	32
2	198	7
2	199	1
2	200	3
2	201	3
2	202	12
2	203	11
2	205	5
2	206	15
2	207	3
2	208	5
2	209	1
2	210	18
2	212	7
2	213	1
2	214	4
2	215	2
2	216	6
2	217	7
2	218	1
2	219	4
2	220	5
2	221	6
2	222	5
2	223	4
2	224	8
2	225	5
2	226	5
2	227	61
2	228	4
2	229	1
2	230	1
2	231	3
2	232	2
2	233	7
2	234	6
2	235	1
2	236	14
2	237	20
2	238	3
2	239	2
2	240	2
2	241	7
2	242	12
2	243	10
2	244	3
2	245	15
2	246	5
2	247	1
2	248	1
2	249	4
2	250	4
2	251	8
2	252	4
2	253	9
2	254	11
2	255	8
2	256	7
2	257	2
2	258	3
2	259	9
2	261	1
2	262	1
2	263	5
2	264	8
2	265	1
2	266	14
2	267	1
2	268	15
2	269	3
2	270	7
2	271	11
2	272	8
2	273	6
2	274	21
2	275	5
2	277	24
2	278	9
2	280	2
2	281	1
2	282	2
2	284	13
2	285	2
2	287	7
2	288	1
2	289	3
2	291	3
2	292	1
2	293	10
2	294	15
2	295	2
2	296	7
2	297	1
2	298	3
2	299	7
2	300	26
2	301	7
2	302	8
2	303	7
2	304	6
2	305	1
2	306	5
2	307	3
2	309	40
2	310	1
2	311	9
2	312	3
2	313	3
2	314	6
2	315	4
2	316	5
2	317	2
2	318	10
2	319	6
2	320	13
2	321	1
2	322	2
2	323	9
2	324	13
2	325	1
2	326	2
2	327	3
2	328	6
2	329	4
2	330	5
2	331	8
2	332	6
2	334	5
2	335	4
2	336	3
2	337	4
2	339	1
2	340	1
2	341	3
2	342	8
2	343	7
2	344	4
2	345	7
2	346	11
2	347	11
2	348	4
2	349	2
2	350	1
2	351	10
2	352	4
2	356	2
2	358	10
2	359	5
2	360	5
2	361	2
2	362	1
2	363	12
2	364	5
2	365	5
2	366	4
2	367	5
2	368	3
2	369	4
2	370	9
2	371	2
2	372	4
2	373	2
2	374	2
2	375	36
2	376	1
2	377	10
2	378	3
2	379	6
2	380	1
2	381	2
2	382	8
2	383	6
2	384	10
2	385	4
2	386	3
3	4	3
3	5	171
3	6	7
3	7	15
3	8	18
3	9	2
3	10	49
3	11	6
3	12	17
3	13	11
3	14	2
3	15	4
3	16	2
3	17	1
3	18	39
3	19	6
3	20	8
3	21	33
3	22	171
3	23	40
3	24	29
3	25	16
3	26	7
3	28	14
3	29	2
3	30	22
3	31	4
3	32	47
3	33	14
3	34	32
3	35	18
3	36	11
3	37	59
3	38	8
3	39	5
3	40	16
3	41	9
3	42	4
3	43	4
3	44	13
3	45	21
3	46	4
3	47	18
3	48	2
3	49	83
3	50	22
3	51	13
3	52	7
3	53	4
3	54	27
3	55	57
3	56	4
3	57	6
3	58	4
3	59	17
3	60	12
3	61	4
3	62	5
3	63	9
3	64	76
3	65	4
3	66	8
3	67	12
3	68	2
3	69	3
3	70	7
3	71	9
3	72	218
3	73	8
3	74	17
3	75	6
3	76	13
3	77	9
3	78	4
3	79	39
3	80	21
3	81	9
3	82	9
3	83	6
3	84	11
3	85	2
3	86	13
3	87	70
3	88	21
3	89	36
3	90	15
3	91	6
3	92	6
3	93	9
3	94	1
3	95	15
3	96	9
3	97	1
3	98	19
3	100	9
3	101	7
3	102	33
3	103	3
3	104	13
3	105	10
3	106	76
3	107	8
3	108	13
3	109	17
3	110	1
3	111	5
3	112	6
3	113	4
3	114	8
3	115	141
3	116	26
3	117	2
3	118	4
3	119	19
3	120	1
3	121	8
3	122	17
3	123	2
3	124	10
3	125	12
3	126	17
3	127	4
3	128	4
3	129	1
3	130	89
3	131	10
3	132	9
3	133	8
3	134	47
3	135	12
3	136	2
3	137	11
3	138	2
3	139	3
3	141	3
3	142	12
3	143	12
3	144	5
3	145	15
3	147	1
3	149	2
3	150	28
3	151	28
3	152	14
3	153	27
3	154	51
3	155	15
3	156	22
3	157	7
3	158	9
3	159	11
3	160	17
3	161	7
3	162	7
3	163	5
3	164	9
3	165	4
3	166	3
3	167	103
3	168	5
3	169	14
3	170	5
3	171	2
3	172	4
3	173	27
3	174	4
3	175	5
3	177	19
3	178	6
3	179	6
3	180	73
3	181	12
3	182	11
3	183	20
3	184	9
3	185	7
3	186	16
3	187	7
3	188	11
3	189	4
3	190	9
3	191	3
3	192	5
3	193	4
3	194	15
3	195	6
3	196	7
3	197	80
3	198	13
3	199	17
3	200	9
3	201	12
3	202	11
3	203	23
3	204	2
3	205	16
3	206	138
3	207	11
3	208	21
3	209	5
3	210	43
3	211	4
3	212	7
3	213	1
3	214	4
3	215	8
3	216	13
3	217	17
3	218	6
3	219	12
3	220	19
3	221	13
3	222	9
3	223	4
3	224	6
3	225	10
3	226	8
3	227	142
3	228	11
3	229	6
3	230	5
3	231	7
3	232	9
3	233	37
3	234	11
3	235	3
3	236	12
3	237	23
3	238	11
3	239	3
3	240	4
3	241	18
3	242	13
3	243	27
3	244	7
3	245	68
3	246	13
3	247	7
3	248	33
3	249	6
3	250	11
3	251	14
3	252	4
3	253	41
3	254	20
3	255	19
3	256	18
3	257	2
3	258	9
3	259	13
3	260	4
3	261	9
3	262	70
3	263	15
3	264	33
3	265	3
3	266	58
3	267	4
3	268	16
3	269	6
3	270	23
3	271	34
3	272	8
3	273	5
3	274	50
3	275	14
3	277	35
3	278	12
3	279	12
3	280	9
3	281	5
3	282	8
3	283	1
3	284	52
3	285	6
3	286	7
3	287	34
3	288	10
3	289	7
3	290	7
3	291	5
3	292	4
3	293	12
3	294	41
3	295	8
3	296	4
3	297	3
3	298	11
3	299	18
3	300	64
3	301	10
3	302	35
3	303	24
3	304	7
3	305	10
3	306	13
3	307	4
3	308	12
3	309	83
3	310	14
3	311	14
3	312	7
3	313	4
3	314	15
3	315	11
3	316	17
3	317	10
3	318	28
3	319	9
3	320	10
3	321	13
3	322	10
3	323	20
3	324	22
3	325	3
3	326	2
3	327	4
3	328	10
3	329	1
3	330	13
3	331	26
3	332	11
3	333	1
3	334	7
3	335	6
3	336	14
3	337	6
3	338	2
3	339	9
3	340	18
3	341	2
3	342	10
3	343	15
3	344	22
3	345	22
3	346	25
3	347	28
3	348	10
3	349	10
3	350	11
3	351	74
3	352	7
3	353	8
3	354	6
3	355	4
3	356	12
3	357	8
3	358	34
3	359	3
3	360	23
3	361	3
3	362	1
3	363	19
3	365	5
3	366	13
3	367	7
3	368	1
3	369	6
3	370	26
3	371	12
3	372	6
3	373	10
3	374	3
3	375	57
3	376	8
3	377	37
3	378	8
3	379	10
3	380	3
3	381	4
3	382	45
3	383	7
3	384	48
3	385	27
3	386	9
4	5	3
4	6	16
4	7	1
4	8	1
4	9	2
4	10	10
4	11	8
4	12	7
4	13	2
4	14	3
4	15	1
4	16	22
4	17	18
4	18	55
4	19	2
4	20	2
4	21	14
4	22	41
4	23	11
4	24	11
4	25	2
4	26	5
4	27	1
4	28	4
4	29	3
4	30	1
4	31	2
4	32	5
4	33	3
4	34	3
4	35	5
4	37	5
4	38	4
4	39	5
4	40	7
4	41	3
4	42	2
4	43	3
4	44	3
4	46	2
4	47	3
4	49	19
4	50	5
4	53	1
4	54	6
4	55	5
4	56	2
4	57	3
4	59	3
4	60	2
4	61	1
4	62	6
4	64	14
4	65	4
4	67	9
4	69	2
4	70	3
4	71	4
4	72	2
4	73	4
4	74	1
4	75	4
4	76	1
4	77	3
4	78	3
4	79	7
4	80	2
4	81	43
4	82	1
4	83	3
4	84	6
4	85	20
4	86	1
4	87	38
4	88	4
4	89	19
4	90	1
4	91	4
4	92	1
4	94	4
4	95	2
4	96	23
4	97	6
4	98	3
4	99	2
4	100	4
4	101	5
4	102	8
4	104	2
4	105	1
4	106	39
4	107	4
4	109	7
4	110	3
4	112	8
4	113	1
4	114	7
4	115	86
4	116	2
4	117	1
4	118	4
4	119	6
4	120	2
4	122	3
4	123	1
4	125	6
4	126	7
4	127	4
4	129	17
4	130	29
4	131	25
4	132	3
4	133	4
4	134	57
4	135	30
4	136	3
4	137	21
4	138	103
4	139	26
4	140	18
4	141	2
4	142	1
4	143	2
4	145	104
4	146	56
4	147	36
4	148	22
4	149	28
4	150	1
4	151	5
4	152	3
4	153	12
4	154	11
4	155	3
4	156	8
4	157	1
4	158	1
4	159	2
4	160	7
4	161	7
4	162	1
4	163	19
4	164	1
4	165	1
4	166	1
4	167	52
4	168	6
4	169	3
4	170	1
4	171	9
4	172	5
4	173	1
4	174	2
4	175	1
4	176	27
4	177	1
4	178	3
4	179	11
4	180	14
4	181	14
4	183	5
4	184	1
4	186	14
4	187	10
4	188	67
4	189	5
4	190	2
4	191	4
4	192	2
4	193	2
4	196	5
4	197	36
4	198	3
4	200	2
4	202	42
4	203	1
4	204	1
4	205	5
4	206	2
4	207	1
4	208	2
4	209	1
4	210	4
4	211	6
4	212	3
4	214	3
4	215	6
4	216	5
4	217	4
4	218	2
4	219	10
4	220	3
4	221	2
4	222	3
4	223	4
4	224	11
4	225	56
4	226	1
4	227	64
4	228	1
4	229	9
4	230	1
4	231	2
4	232	1
4	233	16
4	234	3
4	235	9
4	237	4
4	238	6
4	239	7
4	241	3
4	242	15
4	243	5
4	244	4
4	245	7
4	246	1
4	247	1
4	248	6
4	249	3
4	250	3
4	251	1
4	253	9
4	254	39
4	255	17
4	256	5
4	257	2
4	259	2
4	260	1
4	263	1
4	264	6
4	265	2
4	266	14
4	267	1
4	268	23
4	269	5
4	270	10
4	271	4
4	272	1
4	274	1
4	276	15
4	277	10
4	279	2
4	280	3
4	281	2
4	282	2
4	283	11
4	284	31
4	286	1
4	287	12
4	288	14
4	289	2
4	290	6
4	291	2
4	292	4
4	293	5
4	294	77
4	295	2
4	296	12
4	297	28
4	299	2
4	300	10
4	301	2
4	302	5
4	303	7
4	304	2
4	305	1
4	306	5
4	307	1
4	308	2
4	309	16
4	310	3
4	311	1
4	312	1
4	313	1
4	315	2
4	316	2
4	317	4
4	318	2
4	319	1
4	320	4
4	321	2
4	323	6
4	324	6
4	325	2
4	326	2
4	328	4
4	329	2
4	330	8
4	331	9
4	332	42
4	333	49
4	334	9
4	335	13
4	337	4
4	338	1
4	339	3
4	340	7
4	341	1
4	342	1
4	343	4
4	344	21
4	345	1
4	346	40
4	347	23
4	348	2
4	349	3
4	350	1
4	351	20
4	353	1
4	355	3
4	357	1
4	358	4
4	359	15
4	360	7
4	361	3
4	362	4
4	363	12
4	364	2
4	365	1
4	366	3
4	367	4
4	368	4
4	369	2
4	370	8
4	371	2
4	372	1
4	373	5
4	375	22
4	376	3
4	377	22
4	378	2
4	379	4
4	380	1
4	381	3
4	382	13
4	383	1
4	384	12
4	385	1
4	386	1
5	6	7
5	7	7
5	8	6
5	9	3
5	10	24
5	11	1
5	12	9
5	13	6
5	14	1
5	15	4
5	16	3
5	17	2
5	18	25
5	19	2
5	20	4
5	21	17
5	22	87
5	23	16
5	24	15
5	25	9
5	26	3
5	28	6
5	29	1
5	30	4
5	31	2
5	32	17
5	33	2
5	34	18
5	35	10
5	36	8
5	37	32
5	38	5
5	40	10
5	41	3
5	42	1
5	43	1
5	44	10
5	45	13
5	46	2
5	47	10
5	49	50
5	50	12
5	51	7
5	52	4
5	53	3
5	54	17
5	55	23
5	56	2
5	57	2
5	58	3
5	59	10
5	60	5
5	61	2
5	62	2
5	63	1
5	64	44
5	65	2
5	66	2
5	67	4
5	71	4
5	72	167
5	73	1
5	74	9
5	75	4
5	76	6
5	77	5
5	78	4
5	79	26
5	80	13
5	81	4
5	82	5
5	83	3
5	84	7
5	85	3
5	86	6
5	87	44
5	88	9
5	89	14
5	90	6
5	91	4
5	92	2
5	93	3
5	95	10
5	96	5
5	97	4
5	98	12
5	99	2
5	100	5
5	101	2
5	102	12
5	103	2
5	104	5
5	105	5
5	106	37
5	107	6
5	108	2
5	109	5
5	110	3
5	111	1
5	112	6
5	113	2
5	114	4
5	115	67
5	116	12
5	117	2
5	118	2
5	119	8
5	121	1
5	122	12
5	123	1
5	124	8
5	125	9
5	126	6
5	128	1
5	129	1
5	130	41
5	131	1
5	132	6
5	133	5
5	134	23
5	135	9
5	137	4
5	138	7
5	139	3
5	140	1
5	142	8
5	143	6
5	145	13
5	146	2
5	147	6
5	148	2
5	149	1
5	150	13
5	151	13
5	152	9
5	153	17
5	154	25
5	155	4
5	156	11
5	157	4
5	158	5
5	160	6
5	161	3
5	162	4
5	163	1
5	164	3
5	165	2
5	166	3
5	167	58
5	168	3
5	169	3
5	171	1
5	172	1
5	173	16
5	176	3
5	177	4
5	178	3
5	179	3
5	180	38
5	181	7
5	182	3
5	183	9
5	184	3
5	185	6
5	186	14
5	187	1
5	188	13
5	190	5
5	191	1
5	192	2
5	193	1
5	194	3
5	195	1
5	196	8
5	197	39
5	198	4
5	199	5
5	200	6
5	201	9
5	202	6
5	203	10
5	205	3
5	206	49
5	207	6
5	208	4
5	210	25
5	212	6
5	213	4
5	214	2
5	215	1
5	216	12
5	217	10
5	218	2
5	219	9
5	220	11
5	221	7
5	222	3
5	224	2
5	225	6
5	226	7
5	227	57
5	228	5
5	229	4
5	230	3
5	231	2
5	232	4
5	233	20
5	234	4
5	235	1
5	236	6
5	237	9
5	238	7
5	239	7
5	241	11
5	242	6
5	243	21
5	244	2
5	245	27
5	246	6
5	247	6
5	248	11
5	249	4
5	250	11
5	251	8
5	252	2
5	253	26
5	254	11
5	255	5
5	256	12
5	258	3
5	259	5
5	260	1
5	261	6
5	262	52
5	263	8
5	264	16
5	265	1
5	266	26
5	268	12
5	269	5
5	270	8
5	271	16
5	272	3
5	274	30
5	275	8
5	276	1
5	277	16
5	278	10
5	280	4
5	281	2
5	282	3
5	284	19
5	285	4
5	286	5
5	287	9
5	288	3
5	289	2
5	290	2
5	291	4
5	292	3
5	293	7
5	294	23
5	295	2
5	296	2
5	297	1
5	298	2
5	299	4
5	300	22
5	301	7
5	302	21
5	303	11
5	304	4
5	305	3
5	306	6
5	307	3
5	308	7
5	309	47
5	310	4
5	311	8
5	312	4
5	313	1
5	314	9
5	315	6
5	316	11
5	317	6
5	318	14
5	319	4
5	320	6
5	321	7
5	322	8
5	323	7
5	324	9
5	325	2
5	326	1
5	327	1
5	328	1
5	330	8
5	331	15
5	332	8
5	333	4
5	334	3
5	335	5
5	336	7
5	337	3
5	338	2
5	339	3
5	340	4
5	342	1
5	343	8
5	344	14
5	345	18
5	346	7
5	347	11
5	348	7
5	349	7
5	350	3
5	351	38
5	352	2
5	353	3
5	354	3
5	355	2
5	356	8
5	357	2
5	358	15
5	359	7
5	360	8
5	361	1
5	362	2
5	363	13
5	364	2
5	365	2
5	366	9
5	367	3
5	368	1
5	369	3
5	370	18
5	371	8
5	372	3
5	373	4
5	374	1
5	375	31
5	376	3
5	377	15
5	378	5
5	379	7
5	380	1
5	381	2
5	382	22
5	383	6
5	384	27
5	385	14
5	386	4
6	7	7
6	9	2
6	10	10
6	11	6
6	12	6
6	13	2
6	14	5
6	15	3
6	16	40
6	17	7
6	18	51
6	19	3
6	20	7
6	21	17
6	22	49
6	23	25
6	24	20
6	25	6
6	26	5
6	27	3
6	28	4
6	29	3
6	30	2
6	31	2
6	32	9
6	33	1
6	34	13
6	35	7
6	36	3
6	37	16
6	38	16
6	39	9
6	40	9
6	41	4
6	42	4
6	43	14
6	44	9
6	45	6
6	46	5
6	47	6
6	49	47
6	50	11
6	51	3
6	52	2
6	55	13
6	56	2
6	57	2
6	58	3
6	59	6
6	60	3
6	62	2
6	63	2
6	64	36
6	65	4
6	66	4
6	67	5
6	68	1
6	69	1
6	70	5
6	71	9
6	72	7
6	74	2
6	75	4
6	76	4
6	77	5
6	78	3
6	79	13
6	80	11
6	81	17
6	82	6
6	83	2
6	84	6
6	85	11
6	86	3
6	87	33
6	88	3
6	89	17
6	90	2
6	91	6
6	92	2
6	94	1
6	95	4
6	96	19
6	97	6
6	98	2
6	99	2
6	100	10
6	101	4
6	102	24
6	103	3
6	104	5
6	105	2
6	106	30
6	107	2
6	108	1
6	109	5
6	110	4
6	111	3
6	112	12
6	114	7
6	115	86
6	116	2
6	117	1
6	118	1
6	119	7
6	121	2
6	123	3
6	124	6
6	125	10
6	126	11
6	127	7
6	129	7
6	130	31
6	131	11
6	132	1
6	133	5
6	134	68
6	135	26
6	136	3
6	137	18
6	138	35
6	139	25
6	140	11
6	141	3
6	142	4
6	143	1
6	144	1
6	145	62
6	146	26
6	147	26
6	148	10
6	149	10
6	150	4
6	151	6
6	152	2
6	153	13
6	154	15
6	155	5
6	156	12
6	157	5
6	158	2
6	159	3
6	160	8
6	161	1
6	162	3
6	163	5
6	164	3
6	165	2
6	166	10
6	167	57
6	168	3
6	169	3
6	170	1
6	171	21
6	172	5
6	173	4
6	174	2
6	175	1
6	176	14
6	177	3
6	178	5
6	179	6
6	180	30
6	181	10
6	182	1
6	183	14
6	184	3
6	185	1
6	186	15
6	187	4
6	188	38
6	189	7
6	190	1
6	191	3
6	192	4
6	193	2
6	194	1
6	195	2
6	196	8
6	197	21
6	198	1
6	199	6
6	200	1
6	201	1
6	202	50
6	203	4
6	204	3
6	205	6
6	206	12
6	207	5
6	208	8
6	209	2
6	210	9
6	211	6
6	212	8
6	213	6
6	214	3
6	215	4
6	216	8
6	217	7
6	218	2
6	219	7
6	220	5
6	221	1
6	222	4
6	223	5
6	224	16
6	225	26
6	226	2
6	227	61
6	228	2
6	229	13
6	230	4
6	231	3
6	232	4
6	233	17
6	234	1
6	235	8
6	237	3
6	238	6
6	239	8
6	240	1
6	241	5
6	242	17
6	243	8
6	244	4
6	245	17
6	246	2
6	247	4
6	248	17
6	249	4
6	250	7
6	251	5
6	252	2
6	253	13
6	254	16
6	255	64
6	256	3
6	257	3
6	258	1
6	259	10
6	260	2
6	261	2
6	262	2
6	263	2
6	264	15
6	265	4
6	266	37
6	267	1
6	268	25
6	269	7
6	270	8
6	271	10
6	273	3
6	274	13
6	275	3
6	276	16
6	277	17
6	278	1
6	279	5
6	280	6
6	281	4
6	282	3
6	283	8
6	284	44
6	285	5
6	286	1
6	287	28
6	288	9
6	289	7
6	290	16
6	291	3
6	292	2
6	293	3
6	294	76
6	295	2
6	296	3
6	297	3
6	298	3
6	299	6
6	300	17
6	301	3
6	302	12
6	303	15
6	305	2
6	306	6
6	307	1
6	308	8
6	309	55
6	310	9
6	311	7
6	312	2
6	313	2
6	314	3
6	315	6
6	316	4
6	317	2
6	318	9
6	319	2
6	320	3
6	321	1
6	322	2
6	323	10
6	324	13
6	325	1
6	326	4
6	328	3
6	329	4
6	330	9
6	331	26
6	332	41
6	333	23
6	334	3
6	335	9
6	336	1
6	337	14
6	338	4
6	339	2
6	340	2
6	341	6
6	342	14
6	343	11
6	344	22
6	345	2
6	346	47
6	347	22
6	348	5
6	349	4
6	350	2
6	351	34
6	352	4
6	353	2
6	354	5
6	355	4
6	356	7
6	357	8
6	358	14
6	359	23
6	360	7
6	363	12
6	364	3
6	365	3
6	366	7
6	367	1
6	368	1
6	369	3
6	370	23
6	371	2
6	372	2
6	373	17
6	374	3
6	375	29
6	376	3
6	377	26
6	378	3
6	379	6
6	380	5
6	381	9
6	382	25
6	383	1
6	384	28
6	385	4
6	386	7
7	8	4
7	9	3
7	10	11
7	11	4
7	12	10
7	13	3
7	14	1
7	15	3
7	16	5
7	17	1
7	18	17
7	19	3
7	20	3
7	21	14
7	22	51
7	23	14
7	24	16
7	25	5
7	26	5
7	27	3
7	28	8
7	30	6
7	31	4
7	32	11
7	33	9
7	34	6
7	35	11
7	36	5
7	37	8
7	38	2
7	39	2
7	40	3
7	41	3
7	42	2
7	43	1
7	44	4
7	45	14
7	46	3
7	47	12
7	49	24
7	50	15
7	51	1
7	52	4
7	53	2
7	54	1
7	55	25
7	56	3
7	57	4
7	58	2
7	59	9
7	60	5
7	61	2
7	62	2
7	63	5
7	64	19
7	65	4
7	66	7
7	67	8
7	69	3
7	71	4
7	72	7
7	73	6
7	74	9
7	75	5
7	77	1
7	78	6
7	79	15
7	80	13
7	81	7
7	82	5
7	83	5
7	84	9
7	85	1
7	86	2
7	87	30
7	88	4
7	89	10
7	90	5
7	91	4
7	92	1
7	93	2
7	94	2
7	95	11
7	96	4
7	98	4
7	100	4
7	101	7
7	102	4
7	103	1
7	104	1
7	105	8
7	106	33
7	107	6
7	108	9
7	109	4
7	111	2
7	112	5
7	113	3
7	114	4
7	115	24
7	116	3
7	117	1
7	118	1
7	119	11
7	121	1
7	122	6
7	123	3
7	124	4
7	125	4
7	126	15
7	127	3
7	128	5
7	129	1
7	130	33
7	131	4
7	132	2
7	133	6
7	134	17
7	135	2
7	136	1
7	137	11
7	138	3
7	139	4
7	140	1
7	141	1
7	142	5
7	143	12
7	144	1
7	145	13
7	146	2
7	147	2
7	150	8
7	151	12
7	152	3
7	153	15
7	154	19
7	155	2
7	156	21
7	157	5
7	158	6
7	159	3
7	160	3
7	161	7
7	162	1
7	163	3
7	164	2
7	165	1
7	166	1
7	167	29
7	168	1
7	169	1
7	172	3
7	173	6
7	174	3
7	175	1
7	176	3
7	177	8
7	178	3
7	179	7
7	180	15
7	181	2
7	182	3
7	183	14
7	184	3
7	185	2
7	186	8
7	188	12
7	190	2
7	192	2
7	193	3
7	195	1
7	196	7
7	197	25
7	198	6
7	199	2
7	200	2
7	201	4
7	202	15
7	203	11
7	204	1
7	205	4
7	206	7
7	207	3
7	208	3
7	209	2
7	210	32
7	211	1
7	212	4
7	213	4
7	214	4
7	215	1
7	216	2
7	217	1
7	218	6
7	219	7
7	220	2
7	221	2
7	222	4
7	224	1
7	225	6
7	226	11
7	227	16
7	228	2
7	229	2
7	230	3
7	231	4
7	232	7
7	233	14
7	234	1
